case_id,ticker,entry_date,outcome_class,forward_return_3yr,alpha_3yr,initial_trajectory,initial_confidence,enriched_trajectory,enriched_confidence,classification_changed,most_impactful_source,key_insight,form4_data_found,form4_summary,customer_conc_found,customer_conc_summary,management_14a_found,management_14a_summary
CASE-HAS-2021-12-31-274261,HAS,2021-12-31,trap,-0.367,-0.598,deteriorating,high,deteriorating,high,false,CUSTOMER_CONCENTRATION,64% of revenue concentrated in H2 creates significant seasonal cash flow risk that reinforces the deteriorating trajectory for this toy/entertainment company.,true,"80 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",true,"Found 1 customer concentration references. Key excerpts: [1] ""significant to its overall business for the full year. In 2020, approximately 64% of the Company s full year net revenues were recognized in the second half of the year. The Company expects that this concentration will continue. The concentration of sales in the second half of the year increases the...""",true,"DEF 14A filed 2021-04-01. No obvious executive changes in compensation section. Excerpt: ""0 

Executive Summary 

30 

Business and Performance Overview 

30 

Shareholder Engagement 

36 

Executive Compensation Program Structure and Alignment with Performance 

36 

Variable Compensation Outcomes 

37 

Executive Compensation Philosophy and Objectives 

40 

Strong Compensation Governance Practices 

40 

Compensation Process 

41 

Peer Group and Benchmarking to the Market 

41 

Role of the "
CASE-PRGO-2015-12-31-cb3135,PRGO,2015-12-31,trap,-0.713,-0.941,stable,medium,stable,low,false,MANAGEMENT,No proxy statement found and insider filings show no directional signal; confidence drops from medium to low due to missing management visibility.,true,"27 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,false,No DEF 14A proxy statement found before entry date.
CASE-D-2021-12-31-3e5d64,D,2021-12-31,trap,-0.204,-0.435,stable,high,stable,medium,false,CUSTOMER_CONCENTRATION,"Credit risk concentration from energy marketing activities is standard for a regulated utility and does not alter the stable trajectory, though it warrants monitoring.",true,"44 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",true,"Found 1 customer concentration references. Key excerpts: [1] ""Credit Risk

Dominion Energy s exposure to potential concentrations of credit risk results primarily from its energy marketing and price risk management activities. Presented below is a summary of Dominion Energy s credit exposure as of December 31, 2020 for these activities. Gross credit exposure f...""",true,"DEF 14A filed 2021-03-24. No obvious executive changes in compensation section. Excerpt: ""Election of the 12 director nominees named in this Proxy Statement; 

Advisory vote on approval of executive compensation (Say on Pay); 

Ratification of the appointment of Deloitte & Touche LLP as our independent auditor for 2021; and 

Three shareholder proposals, if properly presented. 

Shareholders will
also consider any other business properly presented at the meeting. 

Voting 

Each share of Dominio"
CASE-CMCSA-2021-12-31-ae67e5,CMCSA,2021-12-31,trap,-0.191,-0.422,deteriorating,medium,deteriorating,medium,false,INSIDER_TRADING,80 Form 4 filings with no insider buying despite deteriorating trajectory suggests management lacks conviction in a turnaround.,true,"80 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2021-04-23. No obvious executive changes in compensation section. Excerpt: ""n April 5, 2021

Voting Items 

PROPOSAL 1 

Elect directors

PROPOSAL 2 

Advisory vote to approve executive compensation

PROPOSAL 3 

Ratify appointment of independent auditors

PROPOSAL 4 

Vote on one shareholder proposal

Board Voting 

Recommendation 

FOR each
director nominee 

FOR 

FOR 

AGAINST 

Only shareholders of record on April 5, 2021 may vote
and participate during the meeting. If the mee"
CASE-DLTR-2013-01-02-d5c09b,DLTR,2013-01-02,winner,0.935,0.537,stable,medium,stable,low,false,none,No EDGAR enrichment data available from any source; confidence drops from medium to low due to complete absence of corroborating signals.,false,No Form 4 filings found in trailing 12 months.,false,No customer concentration language found in 10-K text.,false,No DEF 14A proxy statement found before entry date.
CASE-CCL-2013-01-02-e4106b,CCL,2013-01-02,mixed,0.568,0.17,deteriorating,high,deteriorating,high,false,MANAGEMENT,Executive changes detected in proxy combined with 41 mixed insider filings confirm management instability consistent with the deteriorating trajectory.,true,"41 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2012-03-01. Executive changes detected in compensation section. Excerpt: ""ECEIPT OF ACCOUNTS AND REPORTS OF CARNIVAL PLC 

29 

PROPOSAL 18 AN ADVISORY (NON-BINDING) VOTE ON EXECUTIVE COMPENSATION 

29 

PROPOSAL 19 APPROVAL OF DIRECTORS REMUNERATION REPORT 

30 

PROPOSALS 20 
& 21 APPROVAL OF THE GRANT OF AUTHORITY TO ALLOT NEW CARNIVAL PLC SHARES AND THE DISAPPLICATION OF PRE-EMPTION RIGHTS APPLICABLE TO THE ALLOTMENT OF NEW CARNIVAL PLC SHARES 

31 

PROPOSAL 22 GENERAL AUTHORI"
CASE-M-2013-01-02-c86774,M,2013-01-02,trap,-0.024,-0.422,stable,medium,stable,low,false,none,"No EDGAR enrichment data available; confidence drops from medium to low, leaving the stable call unvalidated for this ultimately trapped retailer.",false,No Form 4 filings found in trailing 12 months.,false,No customer concentration language found in 10-K text.,false,No DEF 14A proxy statement found before entry date.
CASE-NOV-2021-09-20-daa34b,NOV,2021-09-20,mixed,0.35964221603378355,0.0485,deteriorating,low,deteriorating,low,false,MANAGEMENT,Stable management and mixed insider signals provide no counter-evidence to the deteriorating trajectory in this cyclical oil services name.,true,"23 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2021-04-09. No obvious executive changes in compensation section. Excerpt: ""Stock Ownership 

29

Compensation Discussion and Analysis 

31

Compensation Committee Report on Executive Compensation 

46

Executive Compensation 

47

Certain Relationships and Related Transactions 

59

Director Compensation 

60

Section 16(a) Beneficial Ownership Reporting Compliance 

63

Stockholder Proposals for the 2022 Annual Meeting 

63

Annual Report and Other Matters 

63

Table of Contents"
CASE-CTSH-2021-12-31-cb3ed4,CTSH,2021-12-31,trap,-0.096,-0.327,deteriorating,medium,deteriorating,medium,false,INSIDER_TRADING,"121 Form 4 filings with zero buy signals despite deteriorating trajectory indicates insiders are not stepping in to buy, confirming downward momentum.",true,"121 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2021-04-21. No obvious executive changes in compensation section. Excerpt: ""ment Development and Compensation Committee 

28 

CEO Pay Ratio 

57 

Proposal 2 Advisory Vote on Executive Compensation (Say-on-Pay) 

30 

Clawback Policy 

49 

Compensation Discussion and Analysis (CD&A) 

30 

Compensation Consultant 

33 

Compensation Program Objectives 

30 

Compensation Mix 

34 

Compensation Setting Process 

32 

Death Benefits 

47 

Primary Compensation Elements 

34 

Exec"
CASE-EXC-2017-06-14-e56189,EXC,2017-06-14,underperform,0.153,-0.105,stable,high,stable,high,false,CUSTOMER_CONCENTRATION,FERC market concentration tests limit competitive expansion but are a regulatory constraint rather than a fundamental deterioration signal for this utility.,true,"26 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",true,"Found 2 customer concentration references. Key excerpts: [1] ""ly operate facilities that are competitive in those markets. Additionally, construction of new generating facilities by Generation in markets in which it currently competes would be subject to market
concentration tests administered by FERC. If Generation cannot pass the tests administered by FERC, ..."" [2] ""eparate or otherwise transferring control over base-load capacity), without including those actions proposed by the
parties mutu",true,"DEF 14A filed 2017-03-15. No obvious executive changes in compensation section. Excerpt: ""ers as disclosed in the proxy statement; 

4) 

Advise on the frequency of future advisory votes on executive compensation; and 

5) 

Conduct any other business that properly comes before the meeting. 

Shareholders of record as of March 3, 2017 are entitled to vote at the annual meeting. 

On or about March 15, 2017, we will mail to our shareholders a Notice Regarding the Availability of Proxy Materials, "
CASE-CTAS-2021-12-31-ee7087,CTAS,2021-12-31,winner,0.691,0.46,deteriorating,low,improving,medium,true,MANAGEMENT,Stable management with no executive turnover and no customer concentration risk in a franchise-quality business suggests the initial deteriorating call may understate fundamental resilience.,true,"25 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2021-09-15. No obvious executive changes in compensation section. Excerpt: ""3 

CORPORATE GOVERNANCE 

6 

AUDIT COMMITTEE REPORT 

10 

COMPENSATION COMMITTEE REPORT 

12 

EXECUTIVE COMPENSATION 

13 

PRINCIPAL SHAREHOLDERS 

35 

SECURITY OWNERSHIP OF DIRECTOR NOMINEES AND NAMED EXECUTIVE OFFICERS 

36 

DELINQUENT SE CTION 16 ( a ) REPORTS 

36 

RELATED PERSON TRANSACTIONS 

38 

APPROVAL, ON AN ADVISORY BASIS, OF NAMED EXECUTIVE OFFICER COMPENSATION 

39 

RATIFICATION OF AP"
CASE-SMCI-2021-12-31-3e4fa3,SMCI,2021-12-31,winner,5.837,5.606,stable,medium,stable,medium,false,CUSTOMER_CONCENTRATION,High insider ownership concentration and 67 Form 4 filings indicate alignment but also governance risk; customer concentration references relate to stock ownership rather than revenue dependency.,true,"67 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",true,"Found 5 customer concentration references. Key excerpts: [1] ""ks Related to Owning our Common Stock 

The trading price of our common stock is likely to be volatile. 

Future sales of shares by existing stockholders could cause our stock price to decline. 

The concentration of our capital stock ownership with insiders will likely limit your ability to influen..."" [2] ""uring capacity in Taiwan and in the Netherlands, and as a result of the COVID-19 pandemic have sought to accelerate manufacturin",true,"DEF 14A filed 2021-04-23. No obvious executive changes in compensation section. Excerpt: ""AND COMMITTEES OF THE BOARD 

12 

PRINCIPAL STOCKHOLDERS AND STOCK OWNERSHIP BY MANAGEMENT 

17 

EXECUTIVE COMPENSATION 

20 

DIRECTOR COMPENSATION 

42 

EQUITY COMPENSATION PLAN INFORMATION 

45 

CERTAIN RELATIONSHIPS AND RELATED PERSON TRANSACTIONS AND DIRECTOR INDEPENDENCE 

46 

PROPOSAL 2 NON-BINDING ADVISORY VOTE TO APPROVE THE COMPENSATION OF OUR NAMED EXECUTIVE OFFICERS 

49 

PROPOSAL 3 RATIFI"
CASE-RF-2019-01-02-3c8c20,RF,2019-01-02,underperform,0.79,-0.109,stable,high,deteriorating,medium,true,MANAGEMENT,Executive changes detected in the proxy statement combined with 94 insider filings showing no buy conviction suggest management transition risk that shifts trajectory from stable to deteriorating.,true,"94 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2018-03-09. Executive changes detected in compensation section. Excerpt: ""their perspectives on various corporate governance topics such as board composition and diversity, executive compensation, and environmental and social practices and disclosures. 

A corporate governance engagement update is a regular agenda item discussed at every Nominating and Corporate Governance Committee meeting. Also included as a regular agenda item for 

discussion are articles on leading and emergin"
CASE-FCX-2013-01-02-a95aaa,FCX,2013-01-02,trap,-0.776,-1.174,deteriorating,medium,deteriorating,low,false,none,"No EDGAR enrichment data available; confidence drops from medium to low, leaving the deteriorating call for this commodity miner unvalidated.",false,No Form 4 filings found in trailing 12 months.,false,No customer concentration language found in 10-K text.,false,No DEF 14A proxy statement found before entry date.
CASE-ABBV-2019-01-02-daba03,ABBV,2019-01-02,underperform,0.773,-0.126,stable,high,stable,high,false,MANAGEMENT,No executive changes in proxy and stable governance disclosures confirm the stable trajectory for this pharma franchise.,true,"58 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2018-03-19. No obvious executive changes in compensation section. Excerpt: ""gistered public accounting firm for 2018
(Item 2), 

To vote on an advisory vote on the approval of executive compensation (Item 3), 

To determine, in an advisory vote, whether the stockholder advisory vote to approve executive compensation should occur every one, two or three
years (Item 4), 

To vote on a management proposal regarding the annual election of directors (Item 5), 

To vote on a management p"
CASE-HP-2013-01-02-f03ff4,HP,2013-01-02,underperform,0.026,-0.372,stable,medium,deteriorating,medium,true,CUSTOMER_CONCENTRATION,59% of revenue from top 10 customers and 32% from top 3 creates severe concentration risk that shifts trajectory from stable to deteriorating for this contract driller.,false,No Form 4 filings found in trailing 12 months.,true,"Found 1 customer concentration references. Key excerpts: [1] ""ved approximately 59 percent of our consolidated operating revenues from our ten largest contract
drilling customers and approximately 32 percent of our consolidated operating revenues from our three largest customers (including their affiliates). We believe that our relationship with all
of these c...""",false,No DEF 14A proxy statement found before entry date.
CASE-NVR-2021-12-31-b32110,NVR,2021-12-31,mixed,0.352,0.121,deteriorating,high,deteriorating,high,false,CUSTOMER_CONCENTRATION,Mortgage origination credit concentration risk adds financial exposure on top of the housing cycle deterioration already identified in the initial trajectory.,true,"27 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",true,"Found 1 customer concentration references. Key excerpts: [1] ""ll of the loans that we originate are underwritten to the standards and specifications of the ultimate investor. Insofar as we underwrite our originated loans to those standards, we bear no increased concentration of credit risk from the issuance of loans, except in certain limited instances where 
...""",true,"DEF 14A filed 2021-03-17. No obvious executive changes in compensation section. Excerpt: ""- Ratification of Appointment of Independent Auditor 

50 

VI. 

Proposal No. 3 - Advisory Vote on Executive Compensation 

51 

VII. 

Shareholder Proposals and Other Matters 

52 

NVR, INC. 

11700 Plaza America Drive 

Suite 500 

Reston, VA 20190 

Proxy Statement 

This Proxy Statement, proxy card and the Annual Report for the year ended December 31, 2020 are being mailed to our shareholders on or ab"
CASE-XRAY-2021-12-31-af78fb,XRAY,2021-12-31,trap,-0.645,-0.876,deteriorating,high,deteriorating,high,false,INSIDER_TRADING,164 Form 4 filings with zero buy signals is the highest filing volume in this batch and strongly confirms insiders see no near-term recovery in this dental equipment maker.,true,"164 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2021-04-16. No obvious executive changes in compensation section. Excerpt: ""endent registered public accountants
for 2021; 

3.

to approve, by non-binding vote, the Company s executive compensation; and

4.

to transact such other business as may properly come before the meeting. 

Voting 

Only stockholders of
record at the close of business on March 29, 2021 (the Record Date ) are entitled to notice of, and to vote at, the meeting. At least ten days prior to the meeting, a compl"
CASE-BBBY-2020-06-15-7261c0,BBBY,2020-06-15,underperform,0.031379801697355436,-0.3945,stable,low,deteriorating,low,true,INSIDER_TRADING,73 Form 4 filings with no insider buying during a period of fundamental stress shifts the trajectory from stable to deteriorating for this ultimately failed retailer.,true,"73 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2020-03-31. No obvious executive changes in compensation section. Excerpt: ""ominees and Other Directors 

27

Compensation Committee Interlocks and Insider Participation 

30

Executive Compensation 

31

Compensation Discussion and Analysis 

31

Introduction 

31

2017 Say on Pay Vote and 2017 Say on When Vote 

32

Compensation Objectives 

32

Employment Agreements 

32

Retirement Benefits 

33

Role of Compensation Consultants 

33

Elements of Compensation 

33

Nonqualified"
CASE-IRM-2015-12-31-482182,IRM,2015-12-31,winner,0.436,0.208,stable,medium,stable,low,false,none,"No EDGAR enrichment data available; confidence drops from medium to low, leaving the stable call unvalidated for this storage REIT.",false,No Form 4 filings found in trailing 12 months.,false,No customer concentration language found in 10-K text.,false,No DEF 14A proxy statement found before entry date.
CASE-SEE-2013-01-02-7473ed,SEE,2013-01-02,winner,1.602,1.204,deteriorating,medium,improving,medium,true,MANAGEMENT,"Executive changes detected in proxy suggest active management refresh which, combined with no customer concentration risk, shifts trajectory from deteriorating to improving for this packaging company.",true,"62 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2012-04-04. Executive changes detected in compensation section. Excerpt: ""istered public accounting firm for 2012. In addition, you will be asked for an advisory vote on our executive compensation as disclosed in the proxy statement. These matters are important, and we urge you to
vote in favor of the nominees, our executive compensation and the ratification of the appointment of our independent auditor. 

For your convenience, we
are also offering a webcast of the meeting. If you "
CASE-HPQ-2015-01-02-cc564b,HPQ,2015-01-02,underperform,0.28,-0.03,deteriorating,high,deteriorating,high,false,none,No enrichment data found across all three EDGAR sources; initial high-confidence deteriorating assessment stands unchanged.,false,No Form 4 filings found in trailing 12 months.,false,No customer concentration language found in 10-K text.,false,No DEF 14A proxy statement found before entry date.
CASE-FCX-2015-01-02-a60354,FCX,2015-01-02,trap,-0.135,-0.445,stable,medium,deteriorating,medium,true,MANAGEMENT,"Proxy highlights significant governance and compensation overhaul amid volatile commodity markets, and 55 Form 4 filings with no insider buying suggest insiders lack conviction despite management spin about growth delivery, tilting stable toward deteriorating.",true,"55 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2014-04-29. Executive changes detected in compensation section. Excerpt: ""ights the significant changes we made during the past year in the areas of corporate governance and executive compensation. We encourage you to read the entire proxy statement and our annual report, and to vote your shares at our annual
meeting. 

Delivering on Expectations of Growth. Faced with volatile commodity market conditions, our company delivered strong operational
performance globally and increased c"
CASE-KMI-2015-12-31-1c9a5b,KMI,2015-12-31,underperform,0.165,-0.063,deteriorating,high,deteriorating,high,false,INSIDER_TRADING,30 Form 4 filings with zero insider buying during a period of significant price decline confirms deteriorating trajectory; stable management and no concentration risk leave the high-confidence call intact.,true,"30 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2015-03-27. No obvious executive changes in compensation section. Excerpt: ""9 

Security Ownership of Certain Beneficial Owners and Management 

25 

Executive Officers 

29 

Executive Compensation 

31 

Director Compensation 

44 

Performance Graph 

46 

Item 1 Election of Directors 

47 

Item 2 Approval of the 2015 Stock Incentive Plan 

53 

Item 3 Approval of the 2015 Annual Incentive Plan 

61 

Item 4 Advisory Vote on Executive Compensation 

66 

Item 5 Ratification of "
CASE-EXPD-2017-06-14-c2b652,EXPD,2017-06-14,mixed,0.369,0.111,stable,high,stable,medium,false,MANAGEMENT,"Proxy discloses significant compensation program changes driven by shareholder pressure, suggesting governance friction that warrants a confidence downgrade from high to medium, but the trajectory remains stable.",true,"30 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2017-03-23. Executive changes detected in compensation section. Excerpt: ""16, the Board of Directors continued to make significant enhancements to Expeditors' governance and executive compensation programs. The feedback we gathered through extensive dialog with our shareholders told us that more change was needed to bring our compensation programs even more in line with current best practices. This proxy discusses those changes, as well as our 2017 Omnibus Incentive Plan, which we "
CASE-LNC-2021-12-31-f8a07c,LNC,2021-12-31,trap,-0.45,-0.681,stable,medium,deteriorating,medium,true,INSIDER_TRADING,"91 Form 4 filings with zero insider buying is a notable absence of conviction from management at a financial company later revealed as a trap, shifting trajectory from stable to deteriorating.",true,"91 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2021-04-16. No obvious executive changes in compensation section. Excerpt: ""olicy 

30

Other
Information 

30

Audit
Committee Report 

30

Agenda Item 3 Advisory Proposal on Executive Compensation 

31 

Compensation Discussion & Analysis 

33 

Executive
Summary 

34

Compensation
Committee Report 

64

Executive Compensation Tables 

65 

Summary
Compensation Table 

65

Grants
of Plan-Based Awards 

68

Outstanding
Equity Awards at Fiscal Year-End 

70

Option
Exercises and St"
CASE-FAST-2021-01-04-d42960,FAST,2021-01-04,mixed,0.408,0.137,stable,high,stable,high,false,CUSTOMER_CONCENTRATION,"Customer concentration mentioned only as a generic risk factor rather than a specific dependency, stable management with no executive turnover, and routine insider activity all confirm the initial stable/high assessment.",true,"37 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",true,"Found 1 customer concentration references. Key excerpts: [1] ""em to change. In addition, the market potential of a particular business strategy may vary from expectations due to a change in the 

16 

Table of Contents 

marketplace (such as changes in customer concentration or needs), a change in the nature of that business strategy, or weaker than anticipate...""",true,"DEF 14A filed 2020-02-28. No obvious executive changes in compensation section. Excerpt: ""o approve the compensation of our named executive officers disclosed in this proxy statement 

16 

Executive compensation 

16 

Proposal #4 - Shareholder proposal relating to diversity reporting 

33 

Security ownership of principal shareholders and management 

36 

Additional matters 

38 

Householding 

38 

Deadlines for receipt of shareholder proposals and nominations for the 2021 annual meeting 

"
CASE-PWR-2021-12-31-0d52e7,PWR,2021-12-31,winner,1.768,1.537,deteriorating,medium,stable,medium,true,CUSTOMER_CONCENTRATION,"Five customer concentration references highlighting credit risk exposure and collectability concerns are notable, but stable management and high insider filing volume with no net selling suggest the initial deteriorating call was too pessimistic, warranting an upgrade to stable.",true,"52 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",true,"Found 5 customer concentration references. Key excerpts: [1] ""nancial difficulties in the future. These difficulties expose us to increased risk related to collectability of billed and unbilled receivables and contract assets for services we have performed. See Concentration of Credit Risk in Note 14 of the Notes to Consolidated Financial Statements in Item 8...."" [2] ""n Item 8. Financial Statements and Supplementary Data ) . 

ITEM 7A. Quantitative and Qualitative Disclosures about Market Risk ",true,"DEF 14A filed 2021-04-16. No obvious executive changes in compensation section. Excerpt: ""nominated by Quanta s Board of Directors;

2. 

Approval, by non-binding advisory vote, of Quanta s
executive compensation; 

3. 

Ratification of the appointment of PricewaterhouseCoopers LLP as Quanta s independent
registered public accounting firm for fiscal year 2021; and 

4. 

Action upon any other matters that are properly brought before the meeting, or any adjournments or
postponements of the meetin"
CASE-BBBY-2015-12-31-bd4cf8,BBBY,2015-12-31,underperform,0.151,-0.077,deteriorating,medium,deteriorating,medium,false,none,"Complete absence of EDGAR enrichment data for a major retailer may itself signal poor disclosure practices, but provides no basis to change the initial deteriorating/medium assessment.",false,No Form 4 filings found in trailing 12 months.,false,No customer concentration language found in 10-K text.,false,No DEF 14A proxy statement found before entry date.
CASE-BBT-2021-01-04-334be1,BBT,2021-01-04,winner,0.532,0.261,stable,medium,stable,medium,false,MANAGEMENT,Routine proxy with no executive changes and mixed insider activity provide no signal to shift the initial stable/medium classification for this regional bank.,true,"37 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2020-04-03. No obvious executive changes in compensation section. Excerpt: ""erm or until their successors are duly elected and qualified; 

2. 

To provide an advisory vote on executive compensation practices; 

3. 

To ratify the appointment of the Company s independent registered public accounting firm for fiscal year 2020; and 

4. 

To transact any other Company business that may properly come before the meeting. 

The Board of Directors unanimously recommends that you vote FOR"
CASE-CLF-2013-01-02-6d80d8,CLF,2013-01-02,trap,-0.957,-1.355,deteriorating,medium,deteriorating,medium,false,none,No enrichment data available for this commodity cyclical; initial deteriorating/medium assessment for what turned out to be a trap remains unchanged due to lack of additional signal.,false,No Form 4 filings found in trailing 12 months.,false,No customer concentration language found in 10-K text.,false,No DEF 14A proxy statement found before entry date.
CASE-UNH-2021-12-31-3439f6,UNH,2021-12-31,underperform,0.049,-0.182,stable,high,stable,high,false,CUSTOMER_CONCENTRATION,"Customer concentration disclosures explicitly note credit risk is limited due to a large number of employer groups, reinforcing the diversified business model and supporting the initial stable/high call.",true,"142 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",true,"Found 2 customer concentration references. Key excerpts: [1] ""rrying values. 

LEGAL MATTERS 

A description of our legal proceedings is presented in Note 12 of Notes to the Consolidated Financial Statements included in Part II, Item 8, Financial Statements . 

CONCENTRATIONS OF CREDIT RISK 

Investments in financial instruments such as marketable securities a..."" [2] ""it risk with respect to accounts receivable are limited due to the large number of employer groups and other customers constitut",true,"DEF 14A filed 2021-04-26. No obvious executive changes in compensation section. Excerpt: ""ght 

28 

Alignment of Environment, Social and Governance (ESG) with Our Long-Term Strategy 

29 

Executive Compensation 

Executive Summary 

32 

Compensation Discussion and Analysis 

35 

Compensation and Human Resources Committee Report 

51 

Compensation and Human Resources Committee Interlocks and Insider Participation 

51 

2020 Summary Compensation Table 

52 

2020 Grants of Plan-Based Awards "
CASE-PHM-2019-01-02-85436b,PHM,2019-01-02,winner,1.261,0.362,stable,medium,improving,medium,true,MANAGEMENT,"Executive compensation changes detected in the proxy combined with 28 Form 4 filings and no insider selling suggest management alignment with shareholders, tilting trajectory from stable toward improving for this eventual winner.",true,"28 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",false,No customer concentration language found in 10-K text.,true,"DEF 14A filed 2018-03-28. Executive changes detected in compensation section. Excerpt: ""pendent registered public accounting firm for 2018

Proposal 3 Say-on-pay: Advisory vote to approve executive compensation

In addition, any other business as may properly come before the meeting

Who Can 

Vote: 

Shareholders of record at the close of business on Friday, March 16 , 2018

Who Can 

Attend: 

Shareholders who wish to attend the meeting in person should review pages 59-61 

Date of 

Mailing: "
CASE-R-2013-01-02-a16e61,R,2013-01-02,underperform,0.178,-0.22,deteriorating,medium,deteriorating,medium,false,none,No enrichment data found for Ryder in 2013; initial deteriorating/medium assessment stands with no additional evidence to shift the call.,false,No Form 4 filings found in trailing 12 months.,false,No customer concentration language found in 10-K text.,false,No DEF 14A proxy statement found before entry date.
CASE-SLM-2013-01-02-2d46c3,SLM,2013-01-02,underperform,0.083,-0.315,deteriorating,medium,deteriorating,high,false,CUSTOMER_CONCENTRATION,"SLM's own 10-K acknowledges its education credit concentration as both a competitive advantage and a material risk, reinforcing the deteriorating trajectory and warranting a confidence upgrade from medium to high.",false,No Form 4 filings found in trailing 12 months.,true,"Found 1 customer concentration references. Key excerpts: [1] ""gs may not prove to be profitable and may fail to offset the loss of business in the education
credit market. 

We are a leading provider of saving- and paying-for-college products and programs. This concentration gives us
a competitive advantage in the marketplace. This concentration also creates r...""",false,No DEF 14A proxy statement found before entry date.
CASE-XYL-2019-01-02-0cc59a,XYL,2019-01-02,underperform,0.868,-0.031,stable,high,stable,medium,false,MANAGEMENT,"Executive compensation changes and a shareholder proposal to lower the special meeting threshold signal governance pressure, warranting a confidence downgrade from high to medium, but operational concentration references are site-based rather than customer-based so trajectory holds.",true,"40 Form 4 filings in trailing 12 months. Buy signals: 0, Sell signals: 0. Net direction: mixed.",true,"Found 1 customer concentration references. Key excerpts: [1] ""or damage to our reputation, any of which could have a material adverse effect on our competitive position, results of operations, cash flows or financial condition. We also have or operate through a concentration of operations on certain sites, such as production and shared services centers, where ...""",true,"DEF 14A filed 2018-03-28. Executive changes detected in compensation section. Excerpt: ""as our independent registered public accounting firm for 2018. 

3. 
Advisory vote to approve named executive compensation. 

4. 
Advisory vote on the frequency of future advisory votes to approve named executive compensation. 

5. 
Shareholder proposal to lower the threshold for shareholders to call special meetings from 25% to 10% of Company stock, if properly presented at the meeting. 

6. 
Transact such o"
